id,name,email,phone,website,zip,date
1769,@@Mike,bademail,123,https://www.github.com,90210,2026-02-30
1770,@@Mike,,+21266123,https://google.com,10000,2026-08-01
1771,Alice,bademail,061234,https://openai.com,ABCDE,2026/13/40
1772,@@Mike,bademail,+21266123,https://google.com,ABCDE,2026-08-01
1773,Sara,foo@@bar,+212683282098,htp:/bad,12,
1774,Bob,user1774@example.com,+21266123,https://google.com,10000,2026-02-30
1775,Mike,foo@@bar,+212695272488,https://google.com,12,2026-08-01
1776,Mike,foo@@bar,+212632963262,http://amazon.com,10000,
1777,,,,https://openai.com,10000,01-01-2026
1778,John123,user1778@example.com,+21266123,htp:/bad,,01-01-2026
1779,John,user1779@example.com,123,https://google.com,10000,2026-02-30
1780,,user1780@example.com,+212629756977,https://google.com,90210,2026-08-01
1781,Sara,,061234,htp:/bad,,2026-02-30
1782,Sara,user1782@example.com,,https://openai.com,ABCDE,2026/13/40
1783,,user1783@example.com,,,10000,2026-02-30
1784,Bob,bademail,061234,,12,2026/13/40
1785,@@Mike,user1785@example.com,,http://amazon.com,10000,2026/13/40
1786,John,user1786@example.com,,htp:/bad,10000,2026-08-01
1787,Alice,bademail,+212698916678,https://google.com,10000,2026/13/40
1788,@@Mike,foo@@bar,061234,htp:/bad,ABCDE,
1789,Lina,,,http://amazon.com,,2026-02-30
1790,Sara,bademail,+212637112815,http://amazon.com,ABCDE,
1791,John,user1791@example.com,123,https://www.github.com,12,01-01-2026
1792,John123,user1792@example.com,,https://google.com,,2026-02-30
1793,Lina,bademail,+212616491928,https://openai.com,10000,01-01-2026
1794,@@Mike,bademail,,,ABCDE,
1795,@@Mike,user1795@example.com,+212615385895,http://google.com,12,2026/13/40
1796,Sara,foo@@bar,+212675590779,http://google.com,12,
1797,,user1797@example.com,123,,90210,01-01-2026
1798,Bob,user1798@example.com,,htp:/bad,10000,2026/13/40
1799,Mike,user1799@example.com,+21266123,htp:/bad,90210,2026-02-30
1800,Bob,foo@@bar,061234,https://openai.com,90210,2026-02-30
1801,@@Mike,foo@@bar,+212669413754,http://amazon.com,,2026-08-01
1802,,foo@@bar,,https://google.com,10000,2026/13/40
1803,Alice,bademail,061234,http://amazon.com,12,2026/13/40
1804,Lina,test@mail.com,+212642209114,https://openai.com,ABCDE,2026-02-30
1805,Lina,user1805@example.com,123,https://www.github.com,10000,2026/13/40
1806,Lina,bademail,123,htp:/bad,12,2026-08-01
1807,,,+21266123,https://google.com,90210,2026/13/40
1808,John,,061234,http://google.com,,01-01-2026
1809,@@Mike,user1809@example.com,,https://openai.com,12,01-01-2026
1810,John123,user1810@example.com,061234,http://amazon.com,,2026/13/40
1811,Lina,user1811@example.com,+21266123,,10000,2026-08-01
1812,John123,user1812@example.com,,http://google.com,10000,
1813,Mike,foo@@bar,061234,htp:/bad,12,2026/13/40
1814,John123,user1814@example.com,,http://google.com,90210,01-01-2026
1815,,foo@@bar,+21266123,http://amazon.com,12,2026-08-01
1816,John123,,+21266123,http://amazon.com,,2026-02-30
1817,John123,user1817@example.com,+21266123,http://amazon.com,90210,2026-08-01
1818,Sara,bademail,123,https://google.com,,2026/13/40
1819,Alice,,,http://amazon.com,90210,2026/13/40
1820,Sara,user1820@example.com,061234,,ABCDE,2026/13/40
1821,Sara,,+212692625736,https://google.com,12,
1822,@@Mike,bademail,+212687397466,http://google.com,12,2026/13/40
1823,John,user1823@example.com,,https://www.github.com,90210,2026-08-01
1824,John123,test@mail.com,,https://openai.com,12,2026-08-01
1825,Alice,foo@@bar,+212695405374,htp:/bad,,2026-08-01
1826,,foo@@bar,+21266123,http://google.com,90210,2026-02-30
1827,,test@mail.com,+212680736472,https://openai.com,10000,01-01-2026
1828,@@Mike,foo@@bar,+21266123,https://google.com,10000,01-01-2026
1829,Sara,user1829@example.com,,http://google.com,90210,2026/13/40
1830,Sara,user1830@example.com,061234,htp:/bad,90210,2026-08-01
1831,Mike,test@mail.com,061234,http://google.com,12,
1832,,test@mail.com,+21266123,http://google.com,,2026/13/40
1833,Sara,user1833@example.com,,https://www.github.com,90210,2026-08-01
1834,Bob,user1834@example.com,,http://google.com,,2026-08-01
1835,Mike,test@mail.com,+212660611231,htp:/bad,ABCDE,2026-02-30
1836,John123,bademail,123,http://google.com,90210,2026/13/40
1837,John,,123,,12,01-01-2026
1838,Sara,,,https://google.com,,2026-02-30
1839,Mike,user1839@example.com,123,http://google.com,,2026-08-01
1840,Alice,user1840@example.com,+212616404153,http://amazon.com,12,01-01-2026
1841,Sara,user1841@example.com,,http://google.com,ABCDE,
1842,Lina,foo@@bar,+212641395351,https://www.github.com,10000,2026-02-30
1843,John123,user1843@example.com,+212668611554,http://amazon.com,ABCDE,01-01-2026
1844,John,user1844@example.com,+212674271964,http://google.com,10000,2026-08-01
1845,Sara,foo@@bar,,https://www.github.com,12,01-01-2026
1846,Sara,,+21266123,,,2026-08-01
1847,Mike,foo@@bar,123,http://google.com,ABCDE,2026-08-01
1848,Bob,test@mail.com,123,https://openai.com,ABCDE,2026-08-01
1849,Bob,bademail,123,https://google.com,10000,
1850,Bob,,+21266123,https://openai.com,90210,
1851,Bob,user1851@example.com,123,https://google.com,10000,2026/13/40
1852,,bademail,+21266123,http://amazon.com,90210,01-01-2026
1853,Alice,bademail,+21266123,https://openai.com,90210,
1854,Sara,user1854@example.com,+212693842473,htp:/bad,90210,2026/13/40
1855,Alice,user1855@example.com,+21266123,http://amazon.com,,2026-08-01
1856,@@Mike,user1856@example.com,+212622201494,http://google.com,90210,01-01-2026
1857,,user1857@example.com,,https://www.github.com,12,01-01-2026
1858,Alice,user1858@example.com,,https://openai.com,90210,2026-08-01
1859,@@Mike,bademail,,https://www.github.com,ABCDE,2026-08-01
1860,@@Mike,,+212677662931,http://google.com,12,01-01-2026
1861,John123,test@mail.com,123,,10000,2026-08-01
1862,Lina,bademail,061234,https://www.github.com,90210,2026-02-30
1863,Sara,bademail,123,https://openai.com,12,2026-02-30
1864,Alice,,+212698087586,https://google.com,10000,2026/13/40
1865,@@Mike,foo@@bar,+21266123,https://www.github.com,90210,
1866,@@Mike,foo@@bar,+21266123,https://www.github.com,90210,
1867,Alice,bademail,061234,https://google.com,,2026-02-30
1868,Alice,test@mail.com,,https://openai.com,90210,2026/13/40
1869,Mike,bademail,123,https://google.com,90210,2026/13/40
1870,Bob,test@mail.com,123,http://amazon.com,,2026/13/40
1871,@@Mike,foo@@bar,+21266123,https://openai.com,10000,01-01-2026
1872,@@Mike,,+212665185676,http://google.com,ABCDE,
1873,John123,test@mail.com,+212621171383,https://openai.com,10000,2026-02-30
1874,Bob,user1874@example.com,+21266123,http://google.com,ABCDE,2026-08-01
1875,,user1875@example.com,061234,https://google.com,90210,01-01-2026
1876,Mike,test@mail.com,+21266123,https://google.com,,
1877,Bob,user1877@example.com,061234,http://amazon.com,,
1878,John,foo@@bar,+212690564456,https://www.github.com,,2026-02-30
1879,Sara,bademail,123,http://google.com,,
1880,Alice,,,,12,2026-08-01
1881,Bob,,061234,htp:/bad,ABCDE,01-01-2026
1882,Sara,bademail,+21266123,htp:/bad,10000,
1883,Alice,bademail,+212670459033,https://google.com,12,2026-02-30
1884,Alice,bademail,+21266123,https://google.com,ABCDE,2026-08-01
1885,Sara,foo@@bar,,htp:/bad,12,2026-02-30
1886,John,test@mail.com,+212689980955,http://google.com,12,2026-02-30
1887,Lina,,,htp:/bad,,
1888,Sara,bademail,+212643901663,https://google.com,,2026/13/40
1889,Mike,foo@@bar,,,10000,01-01-2026
1890,Sara,user1890@example.com,061234,https://google.com,10000,2026/13/40
1891,Sara,bademail,+212648874702,https://google.com,,
1892,Lina,,,https://google.com,12,
1893,Sara,test@mail.com,+21266123,htp:/bad,10000,01-01-2026
1894,@@Mike,bademail,061234,htp:/bad,12,2026-08-01
1895,Sara,user1895@example.com,+212664586577,https://google.com,12,2026/13/40
1896,Alice,test@mail.com,+212662620984,http://google.com,10000,01-01-2026
1897,Sara,test@mail.com,123,http://google.com,,01-01-2026
1898,Sara,user1898@example.com,+21266123,htp:/bad,,
1899,Sara,user1899@example.com,+21266123,https://openai.com,10000,01-01-2026
1900,@@Mike,user1900@example.com,+212640230242,https://openai.com,,2026/13/40
1901,,test@mail.com,+21266123,http://amazon.com,,01-01-2026
1902,Bob,test@mail.com,+21266123,http://google.com,10000,2026-08-01
1903,Lina,foo@@bar,+21266123,https://www.github.com,90210,2026-02-30
1904,John,test@mail.com,123,https://openai.com,12,01-01-2026
1905,John,foo@@bar,+212681184846,,,2026-02-30
1906,Sara,,+212638012316,https://google.com,12,2026/13/40
1907,Sara,test@mail.com,123,htp:/bad,,2026/13/40
1908,@@Mike,foo@@bar,061234,https://www.github.com,90210,2026/13/40
1909,Sara,user1909@example.com,+212643243806,htp:/bad,12,2026-02-30
1910,,bademail,061234,htp:/bad,ABCDE,2026-02-30
1911,Bob,user1911@example.com,+21266123,http://google.com,90210,2026-08-01
1912,John,foo@@bar,061234,htp:/bad,ABCDE,2026-02-30
1913,John,user1913@example.com,+21266123,http://google.com,10000,01-01-2026
1914,Bob,test@mail.com,123,https://openai.com,10000,2026-02-30
1915,Lina,user1915@example.com,061234,htp:/bad,,2026-02-30
1916,Alice,test@mail.com,+21266123,,ABCDE,01-01-2026
1917,John123,test@mail.com,123,http://google.com,,2026-08-01
1918,@@Mike,test@mail.com,+21266123,https://google.com,12,
1919,John123,bademail,+212631972568,,,2026-08-01
1920,John,,,http://google.com,12,01-01-2026
1921,Alice,,,http://amazon.com,90210,2026/13/40
1922,John,foo@@bar,061234,http://amazon.com,90210,2026/13/40
1923,@@Mike,test@mail.com,061234,https://google.com,,01-01-2026
1924,John123,bademail,,https://google.com,10000,2026/13/40
1925,Sara,user1925@example.com,,https://openai.com,90210,2026-08-01
1926,,,,http://google.com,ABCDE,
1927,Sara,test@mail.com,123,https://www.github.com,90210,
1928,John123,,+21266123,http://google.com,,2026-08-01
1929,Sara,test@mail.com,123,htp:/bad,,2026/13/40
1930,John,test@mail.com,+212679223866,http://google.com,90210,
1931,John123,bademail,061234,htp:/bad,ABCDE,01-01-2026
1932,Sara,bademail,+21266123,htp:/bad,,
1933,,bademail,+21266123,https://openai.com,90210,2026-02-30
1934,Sara,foo@@bar,+212688109414,https://www.github.com,ABCDE,2026-02-30
1935,@@Mike,,+212654563359,https://openai.com,10000,2026/13/40
1936,,test@mail.com,+212696991456,http://google.com,10000,
1937,Sara,test@mail.com,123,htp:/bad,90210,
1938,Bob,test@mail.com,+212622397956,,90210,2026-08-01
1939,Bob,bademail,+21266123,http://amazon.com,90210,01-01-2026
1940,John123,user1940@example.com,,htp:/bad,ABCDE,01-01-2026
1941,John,foo@@bar,123,htp:/bad,12,01-01-2026
1942,Sara,foo@@bar,061234,https://google.com,12,01-01-2026
1943,Sara,user1943@example.com,061234,,,01-01-2026
1944,,,+21266123,http://amazon.com,90210,01-01-2026
1945,,user1945@example.com,123,https://openai.com,,2026-08-01
1946,John123,foo@@bar,,https://www.github.com,10000,2026-08-01
1947,Mike,bademail,,htp:/bad,10000,
1948,John123,user1948@example.com,061234,htp:/bad,ABCDE,2026-02-30
1949,@@Mike,bademail,+21266123,http://amazon.com,90210,2026-02-30
1950,Lina,user1950@example.com,+212687892787,https://openai.com,,2026/13/40
1951,Bob,bademail,061234,,10000,
1952,@@Mike,foo@@bar,,https://google.com,,2026-08-01
1953,@@Mike,test@mail.com,061234,https://www.github.com,,2026/13/40
1954,Sara,user1954@example.com,+21266123,,12,2026/13/40
1955,Lina,user1955@example.com,+21266123,https://www.github.com,10000,01-01-2026
1956,Sara,user1956@example.com,061234,https://www.github.com,,01-01-2026
1957,John123,user1957@example.com,061234,http://amazon.com,90210,2026-02-30
1958,John,foo@@bar,123,https://openai.com,10000,
1959,Bob,foo@@bar,+21266123,https://openai.com,90210,2026/13/40
1960,Bob,bademail,+212672973550,https://www.github.com,,2026/13/40
1961,Lina,,+21266123,,,2026-02-30
1962,Sara,test@mail.com,+212682875417,htp:/bad,12,01-01-2026
1963,@@Mike,test@mail.com,123,,12,2026/13/40
1964,Mike,foo@@bar,061234,,12,
1965,Lina,user1965@example.com,123,,90210,01-01-2026
1966,Lina,bademail,123,htp:/bad,12,01-01-2026
1967,Mike,foo@@bar,+21266123,https://www.github.com,12,01-01-2026
1968,Sara,user1968@example.com,061234,https://openai.com,90210,
1969,Bob,test@mail.com,+21266123,https://google.com,90210,
1970,Lina,foo@@bar,+212642555235,https://openai.com,10000,2026-08-01
1971,,bademail,061234,htp:/bad,,2026/13/40
1972,@@Mike,user1972@example.com,+21266123,http://amazon.com,10000,2026-02-30
1973,Sara,foo@@bar,,htp:/bad,12,01-01-2026
1974,@@Mike,,061234,,90210,01-01-2026
1975,John,user1975@example.com,+212611302858,http://amazon.com,90210,
1976,Sara,bademail,,htp:/bad,12,01-01-2026
1977,John,user1977@example.com,061234,https://google.com,,2026-08-01
1978,Lina,user1978@example.com,,https://www.github.com,12,2026-02-30
1979,Bob,user1979@example.com,+212661329661,https://google.com,,2026/13/40
1980,Mike,user1980@example.com,061234,,12,2026-08-01
1981,Sara,user1981@example.com,123,https://www.github.com,,
1982,@@Mike,bademail,,http://amazon.com,ABCDE,2026/13/40
1983,@@Mike,bademail,+212686863935,https://google.com,90210,2026/13/40
1984,Mike,test@mail.com,061234,https://openai.com,10000,01-01-2026
1985,Sara,user1985@example.com,061234,http://google.com,ABCDE,2026-02-30
1986,Alice,test@mail.com,061234,https://openai.com,12,2026/13/40
1987,,user1987@example.com,,http://amazon.com,90210,2026-02-30
1988,,bademail,123,http://google.com,ABCDE,01-01-2026
1989,Lina,test@mail.com,+212650530467,htp:/bad,10000,2026-08-01
1990,,,061234,http://amazon.com,ABCDE,2026-02-30
1991,John,test@mail.com,+21266123,https://openai.com,10000,2026-08-01
1992,John,user1992@example.com,+21266123,,90210,2026-02-30
1993,,,+212631305759,htp:/bad,ABCDE,2026/13/40
1994,Lina,bademail,061234,https://google.com,90210,
1995,Alice,,+212655405300,https://openai.com,ABCDE,
1996,Sara,test@mail.com,123,,10000,
1997,John,test@mail.com,+21266123,htp:/bad,12,
1998,John,foo@@bar,+212612567581,http://amazon.com,ABCDE,2026/13/40
1999,Sara,,,https://www.github.com,12,
2000,@@Mike,bademail,123,https://google.com,ABCDE,
2001,John123,test@mail.com,123,http://google.com,12,2026/13/40
2002,Mike,user2002@example.com,+212632677530,https://www.github.com,90210,2026/13/40
2003,Mike,,123,http://google.com,,01-01-2026
2004,@@Mike,bademail,+212669935858,http://amazon.com,12,2026-08-01
2005,@@Mike,test@mail.com,061234,http://google.com,12,01-01-2026
2006,Sara,user2006@example.com,061234,http://google.com,10000,2026-08-01
2007,@@Mike,user2007@example.com,+21266123,https://www.github.com,ABCDE,2026/13/40
2008,Mike,foo@@bar,061234,,ABCDE,01-01-2026
2009,Lina,,123,http://google.com,12,2026-08-01
2010,Sara,test@mail.com,,https://www.github.com,90210,01-01-2026
2011,Alice,foo@@bar,123,https://www.github.com,,
2012,Bob,bademail,,,10000,2026-02-30
2013,Sara,,,https://google.com,10000,01-01-2026
2014,John,,+212688380479,https://openai.com,ABCDE,2026-08-01
2015,Sara,foo@@bar,,https://openai.com,10000,01-01-2026
2016,John123,bademail,+21266123,https://openai.com,ABCDE,2026-02-30
2017,,bademail,+21266123,http://google.com,ABCDE,2026-02-30
2018,Lina,foo@@bar,123,,,2026-02-30
2019,Alice,test@mail.com,123,https://google.com,10000,2026-08-01
2020,,foo@@bar,+21266123,https://www.github.com,10000,2026-02-30
2021,John,bademail,+212671819884,http://amazon.com,ABCDE,2026/13/40
2022,Mike,foo@@bar,123,https://openai.com,10000,2026-02-30
2023,Sara,user2023@example.com,+212688857908,,90210,2026/13/40
2024,John123,,+212698560192,http://google.com,10000,2026-02-30
2025,John123,,123,https://openai.com,ABCDE,01-01-2026
2026,Alice,test@mail.com,+212616442606,https://openai.com,90210,01-01-2026
2027,John123,user2027@example.com,+21266123,http://amazon.com,12,01-01-2026
2028,Sara,,123,http://amazon.com,10000,2026-08-01
2029,John123,user2029@example.com,+21266123,https://google.com,,2026-08-01
2030,Alice,,+212684122436,http://google.com,ABCDE,2026/13/40
2031,Mike,foo@@bar,+21266123,htp:/bad,90210,2026-08-01
2032,John123,bademail,061234,https://google.com,10000,
2033,John,bademail,123,https://openai.com,,
2034,Sara,,,http://amazon.com,12,2026-02-30
2035,John123,user2035@example.com,123,https://www.github.com,,2026-08-01
2036,Sara,,+21266123,htp:/bad,,2026-02-30
2037,Lina,user2037@example.com,,https://google.com,10000,2026-08-01
2038,Sara,test@mail.com,,,,
2039,John123,user2039@example.com,+212694611672,https://openai.com,ABCDE,2026/13/40
2040,Lina,test@mail.com,061234,http://google.com,90210,2026-08-01
2041,,test@mail.com,061234,,ABCDE,2026/13/40
2042,Sara,bademail,,http://google.com,,2026/13/40
2043,Lina,user2043@example.com,+212698582031,,10000,
2044,Lina,,123,https://www.github.com,90210,2026-08-01
2045,@@Mike,user2045@example.com,,https://google.com,90210,2026/13/40
2046,Lina,bademail,+212657715519,htp:/bad,,01-01-2026
2047,John,user2047@example.com,061234,htp:/bad,10000,
2048,Alice,test@mail.com,+21266123,htp:/bad,90210,2026/13/40
2049,John123,,,,12,2026/13/40
2050,John,bademail,+212636850831,,90210,
2051,Sara,user2051@example.com,123,,10000,01-01-2026
2052,Sara,user2052@example.com,123,https://www.github.com,10000,2026/13/40
2053,John,test@mail.com,061234,https://www.github.com,ABCDE,01-01-2026
2054,John123,user2054@example.com,+212697752242,https://www.github.com,12,2026-08-01
2055,Alice,foo@@bar,061234,htp:/bad,,01-01-2026
2056,Sara,user2056@example.com,+212654472135,https://google.com,12,01-01-2026
2057,Lina,bademail,123,https://google.com,,2026/13/40
2058,@@Mike,user2058@example.com,+21266123,,10000,01-01-2026
2059,Lina,foo@@bar,061234,http://google.com,12,2026-02-30
2060,Bob,foo@@bar,,http://amazon.com,90210,2026-08-01
2061,John123,,,,ABCDE,01-01-2026
2062,Bob,foo@@bar,+212662395177,http://amazon.com,12,2026-02-30
2063,@@Mike,bademail,+21266123,http://amazon.com,ABCDE,
2064,@@Mike,foo@@bar,+212643511163,https://openai.com,10000,2026/13/40
2065,Bob,,+212681337492,https://www.github.com,90210,
2066,Alice,user2066@example.com,+212694025373,http://amazon.com,10000,2026-02-30
2067,Lina,user2067@example.com,061234,http://amazon.com,10000,2026-08-01
2068,@@Mike,test@mail.com,,htp:/bad,90210,
2069,Lina,test@mail.com,+21266123,htp:/bad,90210,
2070,Sara,test@mail.com,123,https://openai.com,12,2026-02-30
2071,,,+212684346446,http://amazon.com,ABCDE,2026/13/40
2072,Mike,,061234,http://amazon.com,90210,2026/13/40
2073,Bob,bademail,123,https://google.com,10000,2026-08-01
2074,Lina,test@mail.com,+212648800743,,12,01-01-2026
2075,@@Mike,foo@@bar,+212696166222,https://www.github.com,90210,2026-08-01
2076,@@Mike,test@mail.com,061234,http://google.com,10000,2026/13/40
2077,Mike,,+21266123,,ABCDE,2026-02-30
2078,Sara,,,htp:/bad,ABCDE,2026-08-01
2079,Sara,,+212629091807,http://amazon.com,,2026-02-30
2080,,test@mail.com,061234,http://amazon.com,,2026-08-01
2081,Bob,bademail,+212689823686,htp:/bad,ABCDE,
